unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1655262000000,2022-06-15 03:00:00,BTC/USDT,21985.85000000,22044.44000000,21406.68000000,21455.80000000,4638.98575000,100631031.05382080,67481
1655258400000,2022-06-15 02:00:00,BTC/USDT,22164.00000000,22174.98000000,21851.39000000,21985.86000000,2756.33431000,60603073.32646330,46023
1655254800000,2022-06-15 01:00:00,BTC/USDT,21808.33000000,22297.37000000,21770.68000000,22163.99000000,4223.39193000,93151523.65806580,60399
1655251200000,2022-06-15 00:00:00,BTC/USDT,22136.42000000,22153.20000000,21741.59000000,21808.32000000,3921.70541000,86148060.03745960,64528
1655247600000,2022-06-14 23:00:00,BTC/USDT,21598.92000000,22344.00000000,21579.07000000,22136.41000000,5792.54753000,127405560.06379530,79287
1655244000000,2022-06-14 22:00:00,BTC/USDT,21484.74000000,21659.00000000,21475.87000000,21598.93000000,3069.91582000,66230198.19903160,44745
1655240400000,2022-06-14 21:00:00,BTC/USDT,21989.88000000,22099.57000000,21358.00000000,21484.73000000,4074.72978000,88323044.78659680,81701
1655236800000,2022-06-14 20:00:00,BTC/USDT,22190.93000000,22244.44000000,21839.48000000,21989.87000000,3107.48157000,68374816.35819870,63598
1655233200000,2022-06-14 19:00:00,BTC/USDT,22297.16000000,22331.77000000,22126.40000000,22196.28000000,2347.20373000,52136586.89938260,55194
1655229600000,2022-06-14 18:00:00,BTC/USDT,22361.94000000,22590.72000000,22219.23000000,22297.16000000,2711.97933000,60783255.53607310,64449
1655226000000,2022-06-14 17:00:00,BTC/USDT,22484.69000000,22740.00000000,22325.00000000,22361.56000000,3019.36466000,67959208.92796850,67045
1655222400000,2022-06-14 16:00:00,BTC/USDT,22680.38000000,22777.07000000,22421.16000000,22484.69000000,3386.62560000,76485048.45693270,75941
1655218800000,2022-06-14 15:00:00,BTC/USDT,22513.71000000,22800.00000000,22260.94000000,22680.38000000,6773.63786000,152950947.06562350,103947
1655215200000,2022-06-14 14:00:00,BTC/USDT,22416.91000000,22555.00000000,22019.06000000,22513.72000000,7373.15864000,164257360.77614020,104551
1655211600000,2022-06-14 13:00:00,BTC/USDT,22150.85000000,22591.78000000,21967.00000000,22411.33000000,8229.72466000,183483769.49827100,107867
1655208000000,2022-06-14 12:00:00,BTC/USDT,21994.56000000,22455.91000000,21811.01000000,22150.85000000,6788.73610000,150093181.72829120,94096
1655204400000,2022-06-14 11:00:00,BTC/USDT,22381.27000000,22422.10000000,21725.22000000,21994.56000000,7370.92217000,162402324.87050680,95597
1655200800000,2022-06-14 10:00:00,BTC/USDT,22298.92000000,22648.13000000,22250.43000000,22381.28000000,4582.83630000,102780652.30203470,69566
1655197200000,2022-06-14 09:00:00,BTC/USDT,22609.90000000,22700.00000000,22289.36000000,22298.92000000,4764.54332000,107121977.56487330,71651
1655193600000,2022-06-14 08:00:00,BTC/USDT,22877.52000000,22979.96000000,22572.35000000,22609.91000000,5775.72228000,131471529.30013750,78872
1655190000000,2022-06-14 07:00:00,BTC/USDT,22633.81000000,23041.27000000,22171.00000000,22877.52000000,9045.80315000,204734546.99395470,124633
1655186400000,2022-06-14 06:00:00,BTC/USDT,22747.25000000,22909.50000000,22323.78000000,22633.82000000,8974.26356000,202406976.70124590,118227
1655182800000,2022-06-14 05:00:00,BTC/USDT,21977.83000000,23362.88000000,21918.66000000,22747.24000000,15621.63646000,355009576.15665080,190447
1655179200000,2022-06-14 04:00:00,BTC/USDT,22127.92000000,22466.88000000,21763.71000000,21977.83000000,10250.83244000,225986007.19569040,129992
1655175600000,2022-06-14 03:00:00,BTC/USDT,21548.74000000,22300.00000000,21327.36000000,22127.91000000,11194.43061000,244951184.06290460,157188
1655172000000,2022-06-14 02:00:00,BTC/USDT,20855.00000000,21790.00000000,20846.00000000,21548.74000000,18705.61297000,398828144.34421280,230903
1655168400000,2022-06-14 01:00:00,BTC/USDT,21759.51000000,21887.84000000,20855.00000000,20855.00000000,22595.64469700,481585173.19481240,249999
1655164800000,2022-06-14 00:00:00,BTC/USDT,22485.27000000,22796.71000000,21756.73000000,21759.51000000,11644.29347300,260347628.04209855,123655
1655161200000,2022-06-13 23:00:00,BTC/USDT,22587.90000000,22650.00000000,21925.77000000,22487.41000000,13672.19685900,304849569.32323877,142615
1655157600000,2022-06-13 22:00:00,BTC/USDT,23061.44000000,23131.51000000,22563.00000000,22587.90000000,4302.86791900,98330654.26533380,60835
1655154000000,2022-06-13 21:00:00,BTC/USDT,23245.82000000,23390.54000000,22862.09000000,23061.45000000,3068.98870000,70982597.46989430,65226
1655150400000,2022-06-13 20:00:00,BTC/USDT,23215.97000000,23787.30000000,23191.48000000,23245.83000000,3549.75188000,83259262.20166380,73445
1655146800000,2022-06-13 19:00:00,BTC/USDT,23375.02000000,23410.83000000,23101.01000000,23218.22000000,4403.48687000,102428305.87858380,75208
1655143200000,2022-06-13 18:00:00,BTC/USDT,23538.32000000,23810.87000000,23363.61000000,23375.01000000,3950.63054000,93225841.88777920,76360
1655139600000,2022-06-13 17:00:00,BTC/USDT,23732.85000000,23761.40000000,23106.20000000,23538.33000000,5778.72850000,135403841.05907780,99449
1655136000000,2022-06-13 16:00:00,BTC/USDT,23271.53000000,24204.55000000,23123.97000000,23733.48000000,11860.59394000,282062463.16031700,152782
1655132400000,2022-06-13 15:00:00,BTC/USDT,22804.62000000,23507.48000000,22618.63000000,23271.54000000,13322.86186000,307083458.44171820,195149
1655128800000,2022-06-13 14:00:00,BTC/USDT,23651.94000000,23740.00000000,22600.00000000,22804.62000000,19134.71625000,442484610.37163528,222532
1655125200000,2022-06-13 13:00:00,BTC/USDT,23683.30000000,23979.67000000,23338.73000000,23651.94000000,15801.87677500,372986838.22518248,182116
1655121600000,2022-06-13 12:00:00,BTC/USDT,23729.43000000,24376.09000000,23633.66000000,23683.31000000,9142.38054000,219534285.97011260,129873
1655118000000,2022-06-13 11:00:00,BTC/USDT,23990.63000000,24104.70000000,23500.00000000,23729.43000000,10305.80134500,244520785.36077984,135201
1655114400000,2022-06-13 10:00:00,BTC/USDT,24052.82000000,24324.19000000,23841.57000000,23990.63000000,10421.93522000,250956396.90837540,138841
1655110800000,2022-06-13 09:00:00,BTC/USDT,24182.60000000,24651.17000000,23788.00000000,24052.83000000,18839.12540800,454793248.15326423,242076
1655107200000,2022-06-13 08:00:00,BTC/USDT,24811.59000000,24941.17000000,24152.88000000,24182.60000000,15274.24818400,375814541.34643879,189077
1655103600000,2022-06-13 07:00:00,BTC/USDT,25358.15000000,25472.58000000,24555.00000000,24811.59000000,12873.89100300,322000724.21781092,145581
1655100000000,2022-06-13 06:00:00,BTC/USDT,25234.44000000,25607.00000000,25057.33000000,25358.14000000,8367.78234000,211787140.41848500,107497
1655096400000,2022-06-13 05:00:00,BTC/USDT,25388.71000000,25849.99000000,25190.27000000,25234.44000000,6932.25581000,176896029.48589110,94419
1655092800000,2022-06-13 04:00:00,BTC/USDT,25520.05000000,26257.31000000,25371.82000000,25389.99000000,10154.68654000,262184527.50285490,130797
1655089200000,2022-06-13 03:00:00,BTC/USDT,25341.39000000,25672.59000000,24900.00000000,25520.05000000,16677.08880700,421148626.84932419,192315
1655085600000,2022-06-13 02:00:00,BTC/USDT,25771.60000000,25862.98000000,25334.66000000,25341.40000000,10863.86056100,278320034.39404968,120052
1655082000000,2022-06-13 01:00:00,BTC/USDT,26307.16000000,26470.53000000,25602.17000000,25771.59000000,14019.02340600,365177551.36296253,158867
1655078400000,2022-06-13 00:00:00,BTC/USDT,26574.53000000,26895.84000000,26285.56000000,26307.16000000,11892.25570900,316014703.15009978,131171
1655074800000,2022-06-12 23:00:00,BTC/USDT,26995.44000000,27190.00000000,26560.00000000,26574.53000000,6291.89209900,168901031.97008484,77839
1655071200000,2022-06-12 22:00:00,BTC/USDT,27369.35000000,27454.38000000,26925.27000000,26995.44000000,6595.47181000,179270068.19275350,74875
1655067600000,2022-06-12 21:00:00,BTC/USDT,27376.99000000,27532.07000000,27333.33000000,27369.34000000,1300.18637000,35675784.67651960,30764
1655064000000,2022-06-12 20:00:00,BTC/USDT,27424.71000000,27557.05000000,27359.19000000,27377.00000000,2175.22878000,59702024.12164540,38832
1655060400000,2022-06-12 19:00:00,BTC/USDT,27908.07000000,27939.18000000,27423.73000000,27424.71000000,3644.44153000,100676619.59042190,61324
1655056800000,2022-06-12 18:00:00,BTC/USDT,28124.01000000,28141.34000000,27876.95000000,27908.06000000,2084.84016000,58347634.47800010,39312
1655053200000,2022-06-12 17:00:00,BTC/USDT,27932.60000000,28238.58000000,27921.78000000,28124.01000000,2818.28778000,79165120.85058380,48855
1655049600000,2022-06-12 16:00:00,BTC/USDT,28094.42000000,28177.64000000,27812.00000000,27932.60000000,3091.91952000,86593154.41341320,52680
1655046000000,2022-06-12 15:00:00,BTC/USDT,27814.99000000,28347.89000000,27776.99000000,28094.42000000,8311.67826000,233510032.04946360,123384
1655042400000,2022-06-12 14:00:00,BTC/USDT,27313.35000000,27965.76000000,26890.00000000,27815.00000000,10301.73719000,282714681.32541280,148253
1655038800000,2022-06-12 13:00:00,BTC/USDT,27436.72000000,27475.06000000,27234.55000000,27313.36000000,2687.45763000,73517815.63150180,46925
1655035200000,2022-06-12 12:00:00,BTC/USDT,27457.39000000,27583.10000000,27424.74000000,27436.71000000,1331.19369000,36604227.60476960,30256
1655031600000,2022-06-12 11:00:00,BTC/USDT,27444.46000000,27526.59000000,27342.82000000,27457.39000000,2094.76174000,57468612.96735690,37373
1655028000000,2022-06-12 10:00:00,BTC/USDT,27469.97000000,27580.00000000,27360.16000000,27444.46000000,2436.45547000,66936597.26839840,43691
1655024400000,2022-06-12 09:00:00,BTC/USDT,27568.21000000,27611.13000000,27455.17000000,27469.84000000,1811.19261000,49874282.94790010,37273
1655020800000,2022-06-12 08:00:00,BTC/USDT,27645.88000000,27726.15000000,27532.80000000,27568.21000000,2350.33425000,64902781.69292000,41912
1655017200000,2022-06-12 07:00:00,BTC/USDT,27485.80000000,27677.18000000,27395.60000000,27645.89000000,1946.30787000,53508127.88446730,39281
1655013600000,2022-06-12 06:00:00,BTC/USDT,27270.79000000,27553.12000000,27245.70000000,27485.79000000,3053.59487000,83824946.16379360,47499
1655010000000,2022-06-12 05:00:00,BTC/USDT,27436.63000000,27473.14000000,27190.00000000,27270.79000000,4662.37988000,127476747.09965230,69582
1655006400000,2022-06-12 04:00:00,BTC/USDT,27553.22000000,27656.05000000,27428.48000000,27436.64000000,2183.10906000,60103495.15571940,44527
1655002800000,2022-06-12 03:00:00,BTC/USDT,27427.48000000,27764.64000000,27249.00000000,27553.23000000,4214.70095000,115961333.79519670,76670
1654999200000,2022-06-12 02:00:00,BTC/USDT,28244.70000000,28346.72000000,27307.32000000,27427.48000000,13225.95243000,367427191.79271880,164467
1654995600000,2022-06-12 01:00:00,BTC/USDT,28506.53000000,28516.94000000,28171.00000000,28244.71000000,2323.57501000,65808875.98397040,43625
1654992000000,2022-06-12 00:00:00,BTC/USDT,28424.71000000,28544.96000000,28376.11000000,28506.53000000,1537.89985000,43795948.67292120,32072
1654988400000,2022-06-11 23:00:00,BTC/USDT,28635.75000000,28645.00000000,28250.04000000,28424.70000000,3165.08467000,89923598.23698910,46045
1654984800000,2022-06-11 22:00:00,BTC/USDT,28561.04000000,28683.54000000,28538.14000000,28635.76000000,1681.65202000,48137229.73757760,29708
1654981200000,2022-06-11 21:00:00,BTC/USDT,28408.18000000,28620.27000000,28389.91000000,28561.05000000,1046.18359000,29852575.58223500,28801
1654977600000,2022-06-11 20:00:00,BTC/USDT,28595.27000000,28623.63000000,28378.37000000,28408.17000000,1854.27393000,52882647.69060490,35050
1654974000000,2022-06-11 19:00:00,BTC/USDT,28611.34000000,28759.29000000,28592.66000000,28595.28000000,1242.70446000,35637204.29150060,31563
1654970400000,2022-06-11 18:00:00,BTC/USDT,28499.24000000,28794.46000000,28454.69000000,28611.35000000,2666.56328000,76245602.29253820,45305
1654966800000,2022-06-11 17:00:00,BTC/USDT,28470.79000000,28582.06000000,28390.38000000,28499.25000000,2492.88157000,71050472.81990520,42308
1654963200000,2022-06-11 16:00:00,BTC/USDT,28405.55000000,28505.61000000,28099.99000000,28470.80000000,6469.48510000,183126096.57668480,80630
1654959600000,2022-06-11 15:00:00,BTC/USDT,28429.65000000,28605.15000000,28251.00000000,28405.54000000,6262.02068000,177851991.63540700,96200
1654956000000,2022-06-11 14:00:00,BTC/USDT,28780.11000000,28781.98000000,28386.70000000,28429.65000000,3745.76199000,107037572.15101790,62398
1654952400000,2022-06-11 13:00:00,BTC/USDT,28479.60000000,28869.63000000,28348.78000000,28780.11000000,6035.12404000,172746934.62384680,87121
1654948800000,2022-06-11 12:00:00,BTC/USDT,28734.01000000,28870.00000000,28479.60000000,28479.61000000,4616.89908000,132530784.23305320,66109
1654945200000,2022-06-11 11:00:00,BTC/USDT,28922.01000000,28961.46000000,28590.00000000,28734.01000000,5524.36901000,158846023.44000420,73815
1654941600000,2022-06-11 10:00:00,BTC/USDT,29073.02000000,29122.39000000,28850.00000000,28922.01000000,1924.20810000,55788457.37988370,40660
1654938000000,2022-06-11 09:00:00,BTC/USDT,28994.04000000,29184.10000000,28742.38000000,29073.02000000,6274.53111000,181641440.60450120,83660
1654934400000,2022-06-11 08:00:00,BTC/USDT,29326.83000000,29345.11000000,28990.00000000,28994.03000000,2844.64066000,82964299.25653210,46997
1654930800000,2022-06-11 07:00:00,BTC/USDT,29314.50000000,29358.65000000,29279.99000000,29326.83000000,880.62621000,25819722.57030480,22291
1654927200000,2022-06-11 06:00:00,BTC/USDT,29283.45000000,29314.78000000,29265.26000000,29314.50000000,796.86594000,23345493.69534240,21371
1654923600000,2022-06-11 05:00:00,BTC/USDT,29383.20000000,29440.41000000,29253.25000000,29283.45000000,1230.43828000,36106888.52869050,27927
1654920000000,2022-06-11 04:00:00,BTC/USDT,29272.43000000,29386.38000000,29251.17000000,29383.20000000,810.84406000,23779665.71261090,20178
1654916400000,2022-06-11 03:00:00,BTC/USDT,29269.68000000,29315.21000000,29229.87000000,29272.43000000,904.16938000,26460493.37608190,18506
1654912800000,2022-06-11 02:00:00,BTC/USDT,29209.05000000,29300.17000000,29185.69000000,29269.68000000,921.52076000,26940674.87545270,22989
1654909200000,2022-06-11 01:00:00,BTC/USDT,29233.79000000,29266.75000000,29180.81000000,29209.05000000,998.29537000,29173177.09665200,23874
1654905600000,2022-06-11 00:00:00,BTC/USDT,29091.87000000,29248.42000000,29047.93000000,29233.79000000,1512.25566000,44118141.66818340,30657
1654902000000,2022-06-10 23:00:00,BTC/USDT,29178.15000000,29212.80000000,29031.52000000,29091.88000000,1592.63189000,46369617.37018640,36522
1654898400000,2022-06-10 22:00:00,BTC/USDT,29200.01000000,29304.21000000,29100.00000000,29178.15000000,1475.44774000,43090369.03494870,31056
1654894800000,2022-06-10 21:00:00,BTC/USDT,29204.01000000,29400.00000000,29154.81000000,29200.01000000,852.92226000,24935165.54330960,30546
1654891200000,2022-06-10 20:00:00,BTC/USDT,28980.03000000,29261.39000000,28970.00000000,29204.02000000,1866.36728000,54433931.18354050,38494
1654887600000,2022-06-10 19:00:00,BTC/USDT,29056.79000000,29160.00000000,28945.63000000,28980.02000000,2454.90746000,71273969.51867490,45813
1654884000000,2022-06-10 18:00:00,BTC/USDT,29115.01000000,29142.06000000,28976.67000000,29056.80000000,1861.85843000,54103443.44726240,39745
1654880400000,2022-06-10 17:00:00,BTC/USDT,29045.47000000,29197.10000000,28922.72000000,29115.01000000,3115.73850000,90559763.65885890,58227
1654876800000,2022-06-10 16:00:00,BTC/USDT,29454.52000000,29484.45000000,28850.00000000,29045.46000000,8018.10386000,233068178.89675330,124420
1654873200000,2022-06-10 15:00:00,BTC/USDT,29565.01000000,29622.59000000,29353.81000000,29454.53000000,3005.30966000,88546992.30859280,60840
1654869600000,2022-06-10 14:00:00,BTC/USDT,29396.04000000,29694.47000000,29222.67000000,29565.01000000,5099.29830000,150198057.99882490,85395
1654866000000,2022-06-10 13:00:00,BTC/USDT,29642.60000000,29717.10000000,29258.00000000,29396.04000000,7957.49460000,234483642.91777090,118379
1654862400000,2022-06-10 12:00:00,BTC/USDT,30020.56000000,30184.40000000,29501.00000000,29642.60000000,9211.55757000,274003240.23270450,128853
1654858800000,2022-06-10 11:00:00,BTC/USDT,30000.64000000,30089.51000000,29968.91000000,30020.56000000,972.21828000,29185902.68720440,24260
1654855200000,2022-06-10 10:00:00,BTC/USDT,29897.09000000,30012.88000000,29875.09000000,30000.65000000,1474.98796000,44169379.33433520,33216
1654851600000,2022-06-10 09:00:00,BTC/USDT,30020.80000000,30078.84000000,29868.00000000,29897.09000000,4351.84185000,130498818.53098490,60220
1654848000000,2022-06-10 08:00:00,BTC/USDT,30052.44000000,30114.25000000,30005.00000000,30020.81000000,2466.99599000,74093562.45917260,30696
1654844400000,2022-06-10 07:00:00,BTC/USDT,30095.48000000,30135.68000000,30052.43000000,30052.43000000,1218.44265000,36669421.67143090,25005
1654840800000,2022-06-10 06:00:00,BTC/USDT,30104.11000000,30226.79000000,30067.97000000,30095.48000000,1832.60554000,55211789.20491440,31285
1654837200000,2022-06-10 05:00:00,BTC/USDT,30093.00000000,30185.00000000,30087.94000000,30104.12000000,830.74518000,25039040.32931120,19590
1654833600000,2022-06-10 04:00:00,BTC/USDT,30114.38000000,30147.20000000,30042.13000000,30093.00000000,1034.93661000,31145444.97075970,22560
1654830000000,2022-06-10 03:00:00,BTC/USDT,30024.00000000,30382.80000000,30024.00000000,30114.38000000,5084.61057000,153374059.14688080,56442
1654826400000,2022-06-10 02:00:00,BTC/USDT,29885.73000000,30039.13000000,29874.06000000,30024.00000000,1053.64458000,31596418.35858820,24316
1654822800000,2022-06-10 01:00:00,BTC/USDT,29755.11000000,30057.51000000,29739.90000000,29885.72000000,2057.48623000,61521890.83827940,37253
1654819200000,2022-06-10 00:00:00,BTC/USDT,30109.93000000,30145.38000000,29578.96000000,29755.12000000,7314.09681000,218294194.85159720,95475
1654815600000,2022-06-09 23:00:00,BTC/USDT,30067.61000000,30124.04000000,30000.00000000,30109.93000000,1469.51344000,44152677.47878990,23766
1654812000000,2022-06-09 22:00:00,BTC/USDT,30139.30000000,30155.66000000,30017.00000000,30067.61000000,1243.30469000,37400902.14622950,29446
1654808400000,2022-06-09 21:00:00,BTC/USDT,30185.92000000,30250.00000000,30134.61000000,30139.31000000,785.53064000,23718146.70577170,24394
1654804800000,2022-06-09 20:00:00,BTC/USDT,30017.12000000,30197.77000000,29970.51000000,30185.93000000,1703.27776000,51255903.28391500,35041
1654801200000,2022-06-09 19:00:00,BTC/USDT,30148.23000000,30173.22000000,29976.00000000,30017.12000000,1811.20259000,54516819.65484000,35999
